630,3129.0,581.0
631,2796.0,5032.0
632,92.0,5871.0
633,1550.0,6702.0
634,2006.0,7039.0
635,3148.0,7987.0
636,3467.0,2825.0
637,25.0,1698.0
638,3547.0,7407.0
639,375.0,3452.0
640,3596.0,5019.0
641,2277.0,5856.0
642,422.0,6808.0
643,1974.0,6972.0
644,1207.0,2126.0
645,3709.0,5201.0
646,406.0,1944.0
647,1060.0,2332.0
648,1445.0,4292.0
649,860.0,2854.0
650,3504.0,7462.0
651,623.0,1066.0
652,307.0,2137.0
653,3089.0,5662.0
654,1559.0,2195.0
655,2677.0,5984.0
656,2492.0,3748.0
657,28.0,6078.0
658,1235.0,5387.0
659,936.0,7522.0
660,898.0,693.0
661,3023.0,5592.0
662,3211.0,6291.0
663,2826.0,1022.0
664,1734.0,5974.0
665,141.0,1799.0
666,1610.0,2762.0
667,3025.0,5611.0
668,2443.0,4812.0
669,1581.0,3503.0
670,605.0,42.0
671,3716.0,7308.0
672,3734.0,1365.0
673,1303.0,3583.0
674,3282.0,3077.0
675,1595.0,7340.0
676,2352.0,7978.0
677,2597.0,5040.0
678,3514.0,3018.0
679,3426.0,7874.0
680,1602.0,1531.0
681,3331.0,4868.0
682,423.0,7423.0
683,2038.0,1260.0
684,1783.0,1271.0
685,3440.0,2057.0
686,3694.0,582.0
687,1478.0,565.0
688,3997.0,643.0
689,442.0,790.0
690,1158.0,5082.0
691,2418.0,6928.0
692,2787.0,64.0
693,805.0,3211.0
694,903.0,5136.0
695,2159.0,3676.0
696,316.0,3591.0
697,932.0,1938.0
698,2667.0,2840.0
699,2305.0,7328.0
700,1691.0,6509.0
701,2494.0,7330.0
702,1744.0,1852.0
703,1311.0,973.0
704,949.0,2113.0
705,202.0,3000.0
706,2804.0,2397.0
707,3923.0,7105.0
708,1889.0,907.0
709,2258.0,4637.0
710,2007.0,7483.0
711,1270.0,192.0
712,3258.0,3597.0
713,3092.0,6821.0
714,1052.0,7979.0
715,1911.0,2683.0
716,1819.0,6915.0
717,3515.0,4076.0
718,711.0,5472.0
719,661.0,6218.0
720,1441.0,3300.0
721,2986.0,4632.0
722,2367.0,1956.0
723,1600.0,7475.0
724,3117.0,6944.0
725,1777.0,5852.0
726,3501.0,4381.0
727,2971.0,4770.0
728,2495.0,3105.0
729,789.0,3760.0
730,3259.0,2635.0
731,3197.0,4785.0
732,1595.0,7116.0
733,1868.0,3419.0
734,3574.0,774.0
735,74.0,6431.0
736,1799.0,6783.0
737,3294.0,1260.0
738,1484.0,5826.0
739,670.0,2842.0
740,3882.0,2514.0
741,1637.0,58.0
742,1934.0,1292.0
743,3874.0,2999.0
744,3311.0,7064.0
745,77.0,6504.0
746,2159.0,7499.0
747,3028.0,6518.0
748,3007.0,5021.0
749,3092.0,7269.0
750,3938.0,3010.0
751,163.0,7744.0
752,1226.0,7142.0
753,522.0,997.0
754,2815.0,7882.0
755,3665.0,6570.0
756,638.0,7798.0
757,370.0,683.0
758,1150.0,2266.0
759,1711.0,7474.0
760,173.0,7365.0
761,287.0,3777.0
762,3289.0,6721.0
763,451.0,6782.0
764,747.0,3593.0
765,3319.0,2876.0
766,1422.0,871.0
767,2948.0,4386.0
768,1902.0,1454.0
769,3443.0,4986.0
770,347.0,2833.0
771,2204.0,5912.0
772,1644.0,287.0
773,2716.0,5412.0
774,3456.0,6684.0
775,869.0,1927.0
776,2303.0,6013.0
777,1903.0,3566.0
778,2976.0,4671.0
779,3916.0,6526.0
780,1892.0,1636.0
781,3514.0,788.0
782,671.0,4427.0
783,1041.0,6455.0
784,1367.0,6187.0
785,796.0,1821.0
786,1956.0,364.0
787,3364.0,151.0
788,1016.0,4065.0
789,3720.0,4505.0
790,2040.0,5094.0
791,2217.0,746.0
792,1032.0,6931.0
793,2498.0,2276.0
794,1605.0,858.0
795,1077.0,5353.0
796,460.0,2499.0
797,767.0,2594.0
798,1208.0,1664.0
799,1454.0,6133.0
800,1129.0,3887.0
801,3337.0,3.0
802,3679.0,5741.0
803,3053.0,4122.0
804,1381.0,4369.0
805,3865.0,6782.0
806,203.0,3148.0
807,1279.0,6095.0
808,2060.0,7259.0
809,1403.0,7639.0
810,3535.0,3046.0
811,3551.0,7346.0
812,1640.0,2489.0
813,13.0,3354.0
814,2206.0,2524.0
815,766.0,5327.0
816,264.0,5328.0
817,223.0,351.0
818,2704.0,489.0
819,3163.0,5271.0
820,1817.0,451.0
821,819.0,3654.0
822,2525.0,1826.0
823,2219.0,7722.0
824,911.0,3882.0
825,3390.0,5434.0
826,3328.0,6519.0
827,1681.0,4047.0
828,2301.0,2266.0
829,677.0,2288.0
830,1749.0,4465.0
831,1862.0,5049.0
832,887.0,1442.0
833,736.0,550.0
834,2554.0,3764.0
835,3730.0,65.0
836,1111.0,649.0
837,1275.0,3878.0
838,2737.0,6460.0
839,1360.0,3184.0
840,2581.0,3091.0
841,1423.0,2434.0
842,2044.0,7905.0
843,142.0,3124.0
844,3277.0,187.0
845,2573.0,3799.0
846,2303.0,3412.0
847,618.0,3175.0
848,2973.0,952.0
849,1299.0,7180.0
850,2402.0,4961.0
851,3573.0,7373.0
852,3939.0,2234.0
853,1171.0,4242.0
854,2604.0,4397.0
855,627.0,531.0
856,2274.0,3243.0
857,3027.0,2339.0
858,2088.0,7736.0
859,473.0,2899.0
860,2781.0,5679.0
861,1319.0,7236.0
862,1155.0,6938.0
863,2861.0,6989.0
864,795.0,4966.0
865,985.0,1541.0
866,1387.0,3270.0
867,1353.0,7661.0
868,1313.0,6055.0
869,833.0,4733.0
870,2545.0,7819.0
871,760.0,4233.0
872,2554.0,325.0
873,301.0,4048.0
874,1287.0,6031.0
875,951.0,6689.0
876,2290.0,6923.0
877,1946.0,3563.0
878,1283.0,5525.0
879,693.0,7519.0
880,3798.0,3393.0
881,3864.0,2244.0
882,2138.0,5046.0
883,1586.0,6807.0
884,3477.0,1958.0
885,2601.0,5532.0
886,101.0,4137.0
887,1155.0,7557.0
888,417.0,5557.0
889,2145.0,574.0
890,2238.0,4156.0
891,1484.0,7827.0
892,3662.0,2210.0
893,1543.0,4543.0
894,2851.0,5850.0
895,2020.0,2194.0
896,722.0,4892.0
897,1490.0,3837.0
898,1522.0,3652.0
899,1300.0,7613.0
900,483.0,4298.0
901,2797.0,6946.0
902,2731.0,4954.0
903,888.0,3131.0
904,2427.0,6864.0
905,2132.0,3232.0
906,1585.0,4754.0
907,1148.0,5660.0
908,983.0,201.0
909,2228.0,3765.0
910,1256.0,5180.0
911,639.0,3993.0
912,1683.0,75.0
913,334.0,1382.0
914,2840.0,2310.0
915,1779.0,2517.0
916,3567.0,4456.0
917,3251.0,2116.0
918,328.0,4851.0
919,2842.0,5024.0
920,1645.0,5545.0
921,937.0,6828.0
922,2211.0,6308.0
923,2634.0,1072.0
924,2575.0,3027.0
925,2212.0,5952.0
926,1910.0,2513.0
927,1162.0,3623.0
928,1405.0,355.0
929,653.0,1393.0
930,783.0,4814.0
931,2706.0,1426.0
932,3261.0,1811.0
933,1374.0,6902.0
934,2079.0,4489.0
935,2894.0,7590.0
936,2041.0,6229.0
937,3012.0,4820.0
938,1017.0,7431.0
939,1563.0,1795.0
940,2556.0,2772.0
941,699.0,469.0
942,2864.0,6828.0
943,1672.0,1138.0
944,980.0,3448.0
945,1845.0,4755.0
946,2172.0,7154.0
947,214.0,2152.0
948,1489.0,7712.0
949,2515.0,1708.0
950,1141.0,6830.0
951,88.0,899.0
952,2468.0,2855.0
953,3337.0,6540.0
954,2902.0,2832.0
955,3187.0,2185.0
956,3745.0,2913.0
957,1854.0,6632.0
958,891.0,6304.0
959,1118.0,3630.0
960,2908.0,412.0
961,3817.0,2111.0
962,770.0,516.0
963,291.0,1740.0
964,1103.0,1314.0
965,1333.0,729.0
966,3917.0,7927.0
967,220.0,2218.0
968,1874.0,3699.0
969,189.0,521.0
970,1854.0,1489.0
971,1366.0,2679.0
972,1633.0,4429.0
973,3632.0,2989.0
974,922.0,5379.0
975,2545.0,1421.0
976,2074.0,4646.0
977,2957.0,2282.0
978,3750.0,4377.0
979,2781.0,3568.0
980,571.0,6061.0
981,1448.0,5490.0
982,3724.0,5048.0
983,413.0,5838.0
984,1256.0,782.0
985,99.0,3391.0
986,2263.0,31.0
987,935.0,3583.0
988,3138.0,2285.0
989,2165.0,6871.0
990,946.0,3687.0
991,2818.0,6468.0
992,3056.0,1575.0
993,486.0,7752.0
994,236.0,3333.0
995,2279.0,7818.0
996,2937.0,6870.0
997,3056.0,5098.0
998,2006.0,2437.0
999,3104.0,2854.0
